ID, lat1, lat2, lat3, lat4, lon1, lon2, lon3, lon4
376,35.055,35.145,35.145,35.235,133.34,133.43,133.51,133.6
377,35.055,35.055,35.055,35.055,132.79,132.88,133.15,133.24
378,34.425,34.515,34.425,34.605,132.07,132.16,132.16,132.26
379,35.235,35.235,35.235,35.325,133.88,133.96,134.05,134.51
380,34.965,34.875,34.965,35.055,138.01,138.01,138.1,138.29
381,34.425,34.335,34.245,34.335,136.3,136.3,136.3,136.4
382,34.695,34.695,34.695,34.875,133.79,133.88,133.96,134.51
383,34.695,34.695,34.695,34.875,133.79,133.88,133.96,134.51
384,34.515,34.515,34.605,34.875,132.07,132.16,132.26,132.71
385,34.695,34.605,35.055,35.055,132.35,132.35,132.88,132.98
386,34.335,34.425,34.425,34.515,132.88,133.07,133.15,133.24
387,37.215,37.125,37.215,37.215,137.21,137.21,137.29,137.38
388,36.405,36.405,36.405,36.495,136.93,137.02,137.12,137.38
389,37.755,37.665,38.025,38.025,139.27,139.27,139.73,139.82
390,36.855,36.945,36.945,36.945,138.38,138.55,138.65,138.74
391,34.695,34.605,34.695,34.605,133.7,133.7,133.79,133.79
392,34.695,34.695,34.785,34.875,133.7,133.79,133.88,133.96
393,34.155,33.795,33.885,33.795,135.68,135.68,135.76,135.76
394,33.885,33.975,33.885,33.975,135.76,135.85,135.85,135.95
395,34.965,34.965,34.965,34.965,135.23,135.32,135.4,135.49
396,34.875,34.965,34.875,34.875,134.6,134.68,134.87,134.96
397,35.685,36.135,36.135,36.045,136.4,136.57,136.66,136.66
398,36.855,36.945,36.855,36.765,136.93,137.02,137.02,137.02
399,34.875,34.875,34.875,34.875,134.87,134.96,135.04,135.13
400,35.415,35.325,35.325,35.325,134.41,134.41,134.51,134.6
401,37.125,37.035,37.215,37.125,138.82,138.82,138.91,138.91
402,37.125,37.035,37.215,37.125,138.74,138.74,138.82,138.82
403,36.405,36.315,36.405,36.315,138.01,138.01,138.1,138.1
404,36.495,36.405,36.405,36.315,138.01,138.01,138.1,138.1
405,36.315,36.135,36.045,35.955,138.1,138.74,138.74,138.74
406,36.945,37.215,37.035,37.125,138.82,138.91,138.91,139.01
407,36.405,36.315,36.405,36.315,138.01,138.01,138.1,138.1
408,37.395,38.115,38.025,37.935,139.18,139.73,139.73,139.73
409,37.935,37.125,37.935,37.125,139.73,139.73,139.82,139.82
410,39.105,39.375,39.375,39.735,139.99,140.09,140.18,140.45
411,38.475,38.295,38.475,38.475,140.35,140.35,140.45,140.54
412,38.475,38.475,38.475,38.475,139.9,139.99,140.09,140.35
413,37.845,37.935,38.205,38.475,140.18,140.26,140.35,140.45
414,38.475,38.475,38.475,38.475,139.9,139.99,140.18,140.54
415,39.375,39.375,39.195,39.285,140.09,140.18,140.35,140.54
416,39.015,39.015,39.015,39.015,140.54,140.63,140.71,140.8
417,39.375,39.285,39.195,39.285,140.45,140.45,140.45,140.54
418,39.375,39.285,39.195,39.285,140.45,140.45,140.45,140.54
419,39.915,40.095,40.005,39.915,139.9,139.99,139.99,139.99
420,40.095,40.005,39.915,40.005,139.99,139.99,139.99,140.09
421,33.255,33.345,32.985,33.075,130.27,130.54,130.82,130.9
422,33.345,32.985,33.075,33.075,130.54,130.82,130.9,130.99
423,33.255,33.345,33.345,33.345,130.37,130.46,130.54,130.63
424,33.255,33.255,33.345,33.255,130.27,130.37,130.46,130.46
425,33.255,33.345,32.985,33.075,130.27,130.54,130.82,130.9
426,32.085,31.905,32.085,31.905,130.73,130.73,130.82,130.82
427,31.995,32.085,32.535,32.445,130.63,130.73,131.09,131.09
428,32.535,32.445,32.445,32.175,131.09,131.09,131.18,131.18
429,32.355,32.175,32.265,32.265,131.18,131.18,131.26,131.35
430,32.085,32.175,32.085,32.175,131.09,131.18,131.18,131.26
431,33.165,33.345,33.255,33.165,132.88,132.98,132.98,132.98
432,33.345,33.255,33.435,33.615,132.98,132.98,133.07,133.24
433,33.435,33.615,33.615,33.705,133.07,133.24,133.34,133.43
434,33.345,33.345,33.435,33.345,132.98,133.07,133.15,133.15
435,33.165,33.345,33.255,33.165,132.88,132.98,132.98,132.98
436,33.795,33.705,33.615,33.795,134.24,134.24,134.24,134.32
437,33.705,33.705,33.705,33.795,133.96,134.05,134.15,134.24
438,33.705,33.705,33.705,33.795,133.96,134.05,134.15,134.24
439,37.575,37.575,37.485,37.575,127.57,127.67,127.85,128.12
440,36.585,36.585,35.955,35.865,127.04,127.13,127.31,127.31
441,34.785,34.965,34.875,34.875,126.94,127.13,127.13,127.21
442,35.955,35.865,35.865,35.775,128.02,128.02,128.12,128.12
443,70.515,70.515,70.515,70.605,127.04,127.13,127.21,127.31
444,50.175,50.265,50.265,50.265,136.93,137.12,137.21,137.29
445,67.275,67.185,67.005,67.005,86.625,86.625,86.715,86.805
446,71.055,71.055,71.055,70.605,135.68,135.76,135.85,136.49
447,64.215,64.215,63.585,63.585,141.98,142.07,142.07,142.15
448,68.535,68.535,68.535,68.535,161.15,161.24,161.32,161.41
449,72.315,72.225,72.315,71.775,113.71,113.71,113.81,114.17
450,71.505,71.505,71.415,71.415,123.25,123.97,123.97,124.07
451,-12.645,-12.645,-12.735,-12.645,-63.315,-63.225,-63.225,-63.135
452,1.485,1.485,1.395,1.395,-61.515,-61.425,-61.425,-61.335
453,-0.765,-0.495,-0.585,-0.585,-60.795,-60.345,-60.345,-60.255
454,0.945,0.855,0.855,0.585,-69.525,-69.525,-69.435,-69.165
455,-4.365,-4.185,-4.185,-4.095,-70.965,-70.695,-70.605,-70.515
456,-3.285,-3.195,-3.285,-3.375,-68.355,-68.265,-68.265,-68.265
457,-5.175,-5.085,-5.085,-4.995,-67.095,-67.005,-66.915,-66.825
458,-7.695,-7.875,-7.605,-7.515,-72.675,-72.675,-72.495,-72.405
459,-8.955,-9.135,-9.225,-9.315,-72.765,-72.765,-72.765,-72.765
460,-9.585,-9.585,-9.585,-9.585,-67.815,-67.725,-67.635,-67.455
461,-7.965,-7.695,-7.785,-7.875,-67.185,-67.095,-67.095,-67.095
462,-4.455,-4.635,-4.635,-4.725,-62.505,-62.325,-62.235,-62.235
463,-7.425,-7.425,-7.515,-7.245,-65.025,-64.935,-64.935,-64.755
464,-8.775,-8.775,-8.865,-9.315,-69.525,-69.345,-69.165,-68.805
465,-5.985,-5.895,-5.895,-5.625,-61.605,-61.515,-61.425,-61.065
466,-8.865,-8.415,-8.505,-8.685,-63.675,-63.495,-63.495,-63.495
467,-8.685,-8.775,-8.685,-8.775,-62.145,-62.145,-62.055,-62.055
468,-10.485,-10.575,-10.485,-10.575,-61.605,-61.605,-61.515,-61.515
469,-11.655,-11.655,-11.295,-11.565,-61.515,-61.425,-61.335,-61.335
470,-12.645,-12.645,-12.735,-12.645,-63.315,-63.225,-63.225,-63.135
471,-6.165,-6.255,-6.165,-5.895,-58.005,-58.005,-57.915,-57.825
472,-6.975,-6.975,-7.065,-7.155,-57.825,-57.735,-57.735,-57.735
473,-11.655,-11.655,-11.745,-11.835,-58.275,-58.185,-58.185,-58.185
474,-8.505,-8.595,-8.505,-8.505,-57.105,-57.105,-57.015,-56.925
475,-7.335,-7.335,-7.335,-7.425,-57.645,-57.555,-57.465,-57.465
476,-11.745,-12.105,-12.105,-12.105,-58.185,-58.095,-58.005,-57.915
477,-3.195,-3.285,-3.375,-3.465,-51.705,-51.705,-51.705,-51.705
478,-4.635,-4.635,-4.725,-4.635,-54.135,-54.045,-54.045,-53.955
479,-5.355,-5.895,-5.985,-5.805,-54.495,-54.225,-54.135,-54.045
480,-13.365,-13.455,-13.545,-13.095,-54.675,-54.675,-54.675,-54.045
481,-0.855,-0.945,-0.945,-1.125,-52.515,-52.425,-52.065,-52.065
482,-15.345,-15.795,-16.155,-16.155,-49.635,-49.635,-49.185,-49.095
483,-15.255,-15.255,-15.255,-15.255,-49.905,-49.815,-49.725,-49.275
484,-14.985,-15.075,-14.895,-14.985,-48.915,-48.915,-48.825,-48.825
485,-12.465,-12.375,-12.285,-12.375,-48.825,-48.735,-48.645,-48.645
486,-11.655,-11.745,-11.835,-11.655,-48.375,-48.375,-48.375,-48.285
487,-11.655,-11.655,-11.835,-11.835,-48.645,-48.375,-48.375,-48.285
488,-12.465,-12.555,-12.645,-12.555,-48.195,-48.195,-48.195,-48.105
489,-7.605,-7.695,-7.515,-7.605,-47.025,-47.025,-46.935,-46.935
490,-8.235,-8.325,-8.235,-8.325,-47.925,-47.925,-47.835,-47.565
491,-15.435,-15.345,-15.435,-15.435,-51.885,-51.795,-51.795,-51.705
492,-8.595,-8.685,-8.505,-8.595,-49.455,-49.455,-49.365,-49.365
493,-6.165,-6.255,-6.075,-6.165,-48.375,-48.375,-48.285,-48.285
494,-5.265,-5.355,-5.445,-5.265,-48.465,-48.465,-48.465,-48.375
495,-16.425,-16.335,-16.425,-16.335,-53.325,-53.145,-53.145,-53.055
496,-15.615,-15.615,-15.705,-15.615,-51.615,-51.525,-51.525,-50.985
497,-16.065,-16.875,-16.875,-16.875,-51.435,-51.345,-51.255,-51.165
498,-15.885,-15.975,-16.065,-16.155,-51.615,-51.435,-51.435,-51.435
499,-15.165,-15.255,-15.255,-15.345,-51.075,-51.075,-50.985,-50.985
500,-15.705,-15.795,-16.155,-16.155,-49.905,-49.905,-49.905,-49.815
501,-15.075,-15.165,-14.895,-14.985,-53.235,-53.235,-52.605,-52.605
502,-11.835,-11.745,-11.835,-12.195,-50.895,-50.805,-50.805,-50.805
503,-6.975,-7.065,-7.155,-7.065,-48.285,-48.285,-48.285,-48.195
504,-5.175,-5.265,-5.265,-5.265,-49.275,-49.275,-49.185,-49.095
505,-3.375,-3.465,-3.375,-3.645,-49.815,-49.815,-49.635,-49.635
506,-1.485,-1.575,-2.025,-2.115,-46.485,-46.485,-45.855,-45.855
507,-3.645,-3.735,-3.645,-3.735,-45.675,-45.675,-45.585,-45.585
508,-5.535,-5.445,-5.535,-5.445,-46.125,-46.035,-46.035,-45.945
509,-4.185,-4.275,-4.365,-4.185,-44.775,-44.775,-44.775,-44.685
510,-4.995,-4.905,-4.815,-4.905,-43.515,-43.335,-43.245,-43.245
511,-3.465,-3.555,-4.095,-4.095,-44.775,-44.775,-44.775,-44.595
512,-5.355,-5.445,-5.355,-5.445,-43.965,-43.965,-43.875,-43.875
513,-3.105,-3.195,-3.105,-3.105,-43.605,-43.605,-43.515,-43.425
514,-6.975,-7.065,-6.975,-7.335,-42.615,-42.615,-42.525,-42.165
515,-6.795,-7.065,-6.795,-7.155,-42.165,-41.625,-41.535,-41.535
516,-4.725,-4.725,-4.725,-4.815,-42.435,-42.345,-42.255,-42.255
517,-4.905,-4.995,-5.265,-5.175,-42.075,-42.075,-41.805,-41.715
518,-3.555,-4.365,-4.365,-3.555,-42.435,-42.345,-42.255,-41.895
519,-3.825,-3.465,-3.555,-3.555,-42.615,-42.435,-42.435,-42.345
520,-8.235,-8.235,-8.235,-7.965,-46.035,-45.945,-45.855,-45.315
521,-4.815,-4.905,-4.815,-4.905,-40.455,-40.455,-40.365,-40.365
522,-3.555,-3.555,-3.555,-3.645,-40.635,-40.365,-40.275,-40.275
523,-5.175,-5.265,-5.175,-5.265,-38.295,-38.295,-38.205,-38.205
524,-5.265,-5.265,-4.905,-4.905,-38.205,-38.115,-37.845,-37.755
525,-5.265,-5.355,-5.895,-5.355,-38.025,-38.025,-38.025,-37.935
526,-7.425,-7.425,-6.885,-6.885,-38.115,-38.025,-37.935,-37.845
527,-6.165,-6.255,-6.165,-5.715,-38.115,-38.115,-38.025,-37.755
528,-6.615,-6.795,-6.165,-6.885,-38.835,-38.655,-38.565,-38.385
529,-6.525,-6.615,-6.525,-6.435,-37.575,-37.575,-37.485,-37.395
530,-6.345,-6.435,-6.345,-6.435,-35.595,-35.595,-35.505,-35.505
531,-6.525,-7.335,-7.065,-7.065,-35.505,-35.505,-35.415,-35.325
532,-7.245,-7.425,-7.155,-7.245,-36.765,-36.765,-36.675,-36.675
533,-7.425,-7.515,-7.605,-7.515,-36.675,-36.675,-36.675,-36.585
534,-8.055,-8.145,-8.055,-8.055,-35.595,-35.595,-35.505,-35.415
535,-7.245,-7.335,-8.055,-7.245,-35.415,-35.415,-35.415,-35.325
536,-8.685,-9.135,-8.595,-8.685,-35.955,-35.955,-35.865,-35.865
537,-8.325,-8.685,-8.595,-8.685,-36.135,-36.045,-35.955,-35.955
538,-9.135,-9.135,-9.225,-9.135,-36.045,-35.955,-35.955,-35.865
539,-9.675,-9.765,-9.675,-9.765,-36.675,-36.675,-36.585,-36.585
540,-17.505,-17.415,-17.505,-17.505,-44.775,-44.685,-44.685,-44.595
541,-17.775,-17.505,-17.775,-17.775,-46.575,-46.485,-46.485,-46.395
542,-16.875,-16.965,-16.785,-16.785,-45.315,-45.315,-45.135,-45.045
543,-14.355,-14.445,-13.995,-13.995,-44.415,-44.235,-44.145,-44.055
544,-14.355,-14.445,-14.355,-14.085,-44.415,-44.415,-44.325,-44.055
545,-13.455,-13.545,-13.635,-13.995,-44.325,-44.325,-44.325,-44.145
546,-11.655,-11.565,-11.655,-11.565,-44.145,-44.055,-44.055,-43.965
547,-11.475,-11.565,-11.025,-11.115,-43.965,-43.965,-43.515,-43.515
548,-14.445,-14.445,-14.535,-14.445,-43.875,-43.785,-43.785,-43.695
549,-13.635,-13.725,-13.635,-13.725,-43.515,-43.515,-43.425,-43.425
550,-11.205,-11.205,-11.835,-11.205,-43.245,-43.155,-43.155,-43.065
551,-11.115,-10.935,-10.935,-10.935,-40.005,-39.915,-39.825,-39.735
552,-11.385,-11.385,-11.475,-11.475,-38.205,-38.115,-38.115,-38.025
553,-10.575,-10.665,-10.575,-10.665,-37.755,-37.755,-37.665,-37.665
554,-12.105,-12.195,-12.465,-12.735,-38.655,-38.655,-38.385,-38.205
555,-12.825,-12.825,-12.735,-12.825,-41.175,-41.085,-40.995,-40.995
556,-12.465,-12.555,-12.735,-12.825,-40.185,-40.185,-40.185,-40.185
557,-15.165,-15.255,-15.165,-15.975,-39.645,-39.645,-39.555,-39.105
558,-16.965,-17.055,-17.055,-16.605,-42.345,-42.255,-42.165,-41.715
559,-16.605,-16.245,-16.245,-16.245,-40.455,-40.275,-40.185,-40.095
560,-16.155,-16.245,-16.425,-16.155,-39.915,-39.915,-39.285,-39.195
561,-19.935,-19.935,-19.755,-19.845,-41.535,-41.445,-41.265,-41.265
562,-21.555,-22.005,-21.645,-22.005,-42.975,-42.975,-42.885,-42.885
563,-21.915,-21.825,-21.915,-21.825,-42.075,-41.985,-41.985,-41.895
564,-21.645,-21.735,-21.735,-21.825,-41.715,-41.715,-41.625,-41.625
565,-22.635,-22.635,-22.725,-22.545,-42.885,-42.795,-42.795,-42.255
566,-22.815,-22.725,-22.725,-22.725,-44.865,-44.775,-44.685,-44.595
567,-24.795,-24.795,-24.705,-24.795,-48.735,-48.375,-48.285,-48.285
568,-27.225,-27.405,-26.595,-26.685,-49.455,-49.455,-49.275,-49.275
569,-16.155,-16.065,-16.155,-16.065,-47.565,-47.475,-47.475,-47.385
570,-16.965,-16.155,-16.875,-16.965,-47.655,-47.565,-47.565,-47.565
571,-22.095,-22.095,-22.005,-22.005,-44.415,-44.325,-43.965,-43.875
572,-21.375,-21.465,-21.555,-21.465,-53.415,-53.415,-53.415,-53.325
573,-24.165,-24.165,-23.895,-23.985,-53.775,-53.685,-53.325,-53.325
574,-24.615,-24.705,-24.255,-24.255,-53.235,-53.235,-52.875,-52.785
575,-25.065,-25.155,-24.705,-25.155,-52.785,-52.785,-52.695,-52.695
576,-23.805,-24.345,-24.255,-24.345,-52.335,-51.795,-51.705,-51.525
577,-23.265,-23.265,-23.265,-23.445,-53.505,-53.415,-52.875,-52.875
578,-22.725,-23.085,-22.725,-22.725,-50.625,-50.535,-50.175,-50.085
579,-25.875,-25.875,-25.965,-25.875,-53.145,-53.055,-53.055,-52.965
580,-25.875,-25.785,-25.965,-26.055,-54.315,-53.955,-53.955,-53.955
581,-25.875,-25.965,-25.965,-25.695,-50.265,-50.265,-49.725,-49.545
582,-26.325,-26.325,-26.415,-26.325,-50.985,-50.895,-50.895,-50.805
583,-25.695,-25.965,-25.965,-25.965,-49.995,-49.725,-49.635,-49.545
584,-16.515,-16.155,-16.155,-15.975,-58.005,-57.825,-57.735,-57.645
585,-17.325,-17.235,-17.325,-17.325,-56.925,-56.835,-56.835,-56.745
586,-16.425,-16.425,-16.155,-16.155,-56.655,-56.565,-56.205,-55.845
587,-16.695,-16.965,-17.055,-17.055,-55.485,-55.485,-55.485,-55.395
588,-20.115,-20.115,-20.205,-20.295,-56.025,-55.935,-55.935,-55.935
589,-18.225,-18.225,-18.315,-18.225,-55.035,-54.945,-54.945,-54.855
590,-22.185,-22.185,-22.275,-22.365,-57.645,-57.555,-56.925,-56.925
591,-27.855,-27.855,-28.035,-28.125,-50.355,-50.265,-50.265,-50.265
592,-27.135,-26.595,-26.685,-26.775,-52.335,-51.705,-51.705,-51.705
593,-27.945,-27.855,-27.945,-27.855,-55.125,-55.035,-55.035,-54.945
594,-29.475,-29.475,-29.565,-29.655,-55.845,-55.755,-55.665,-55.575
595,-29.925,-29.925,-30.015,-30.105,-55.755,-55.665,-55.665,-55.665
596,-3.105,-2.835,-2.745,-2.835,-79.335,-79.245,-79.155,-79.155
597,-3.105,-2.835,-2.745,-2.835,-79.335,-79.245,-79.155,-79.155
598,1.215,1.215,1.125,1.125,-78.615,-78.525,-78.525,-78.435
599,0.765,0.675,0.765,0.765,-79.515,-79.515,-79.425,-79.335
600,0.045,-0.045,0.045,0.315,-78.525,-78.525,-78.435,-78.075
601,-0.405,-0.495,0.045,0.045,-78.975,-78.975,-78.795,-78.705
602,-1.305,-1.395,-1.485,-1.485,-79.785,-79.785,-79.785,-79.695
603,-1.485,-1.485,-2.115,-2.025,-79.875,-79.785,-79.605,-79.515
604,-1.845,-1.935,-1.575,-1.575,-80.145,-80.145,-80.055,-79.965
605,-3.195,-3.105,-3.195,-3.285,-79.515,-79.425,-79.425,-79.425
606,-4.185,-4.185,-3.375,-3.465,-79.785,-79.695,-79.425,-79.425
607,69.255,69.255,69.255,69.705,-152.51,-152.41,-152.32,-152.05
608,66.555,66.555,66.555,66.555,-160.51,-160.43,-160.34,-160.24
609,59.175,59.175,59.085,59.175,-138.29,-138.2,-138.2,-138.1
610,61.695,61.695,61.785,61.785,-158.35,-158.26,-158.09,-157.99
611,63.855,63.765,63.675,63.765,-160.7,-160.7,-160.7,-160.6
612,58.905,58.815,58.185,58.095,-134.05,-134.05,-134.05,-134.05
613,60.345,60.255,60.435,60.345,-145.04,-145.04,-144.95,-144.95
614,62.865,62.865,62.865,62.865,-145.4,-145.3,-145.21,-145.13
615,60.795,60.165,60.795,60.165,-150.98,-150.98,-150.88,-150.88
616,61.875,61.875,61.875,61.875,-163.21,-163.13,-163.04,-162.95
617,65.925,66.015,65.925,65.835,-149.35,-149.26,-149.26,-149.26
618,64.935,64.575,64.845,64.845,-149.45,-149.09,-148.82,-148.73
619,64.845,64.845,64.845,64.935,-148.18,-148.1,-148.01,-147.55
620,64.665,64.575,64.485,64.575,-147.55,-147.55,-147.55,-147.46
621,64.395,64.395,64.305,64.305,-146.93,-146.84,-146.84,-146.74
622,67.815,67.815,67.815,67.365,-140.63,-140.54,-140.45,-140.45
623,64.845,64.845,64.755,64.575,-141.26,-141.16,-141.16,-140.71
624,64.215,64.125,64.665,64.665,-141.26,-141.16,-141.07,-140.99
625,46.035,46.125,46.035,46.035,-96.615,-96.525,-96.525,-96.435
626,46.935,47.025,46.935,47.025,-96.975,-96.885,-96.885,-96.795
627,48.915,48.825,48.735,48.645,-97.425,-97.425,-97.425,-97.425
628,48.735,48.645,48.735,48.645,-97.245,-97.245,-97.155,-97.155
629,48.555,48.465,48.465,48.375,-100.75,-100.67,-100.57,-100.49
630,48.555,48.465,48.465,48.375,-100.75,-100.67,-100.57,-100.49
631,48.645,48.555,47.925,47.835,-101.75,-101.75,-101.75,-101.75
632,48.735,48.645,48.555,48.645,-101.83,-101.83,-101.83,-101.75
633,46.845,46.845,46.215,46.125,-121.72,-121.64,-121.46,-121.46
634,45.315,45.945,45.945,45.945,-121.54,-121.28,-120.82,-120.74
635,46.215,46.215,46.215,45.765,-123.53,-123.43,-123.35,-122.71
636,46.935,47.025,47.025,46.935,-119.83,-119.57,-119.39,-119.39
637,46.935,46.935,47.115,47.025,-119.83,-119.75,-119.65,-119.65
638,47.205,47.115,47.205,47.115,-119.93,-119.93,-119.83,-119.83
639,48.105,48.015,48.015,47.925,-120.19,-120.19,-120.11,-120.11
640,48.015,47.925,48.015,47.925,-118.67,-118.67,-118.57,-118.57
641,46.035,46.035,45.765,45.675,-119.21,-119.11,-118.85,-118.85
642,46.395,46.395,46.305,46.305,-120.38,-120.29,-120.29,-120.19
643,46.935,46.935,46.845,47.025,-120.19,-120.11,-120.11,-120.01
644,49.005,48.915,48.645,49.005,-119.83,-119.83,-119.83,-119.75
645,48.645,48.645,48.555,48.645,-120.01,-119.93,-119.93,-119.83
646,49.005,48.915,49.005,48.915,-120.01,-120.01,-119.93,-119.93
647,49.365,49.365,49.365,49.275,-118.75,-118.67,-118.57,-118.57
648,49.095,49.095,49.365,49.365,-118.21,-118.13,-117.86,-117.76
649,48.555,49.365,49.275,49.185,-116.78,-116.68,-116.6,-116.6
650,47.295,47.205,47.115,47.385,-114.97,-114.97,-114.97,-114.17
651,47.835,47.925,47.835,47.745,-114.07,-113.99,-113.99,-113.99
652,48.105,48.015,48.195,48.105,-116.32,-116.32,-116.24,-116.24
653,47.115,47.025,47.205,47.115,-115.07,-115.07,-114.97,-114.97
654,47.385,47.385,47.475,47.385,-117.5,-117.4,-116.68,-116.68
655,46.125,46.035,46.125,46.035,-116.96,-116.96,-116.86,-116.86
656,43.065,42.975,43.155,43.155,-112.46,-112.46,-112.36,-112.28
657,44.325,44.055,44.055,43.965,-110.93,-110.29,-110.21,-110.21
658,47.025,46.935,47.025,46.935,-115.25,-115.25,-115.15,-115.15
659,44.055,43.425,43.335,43.515,-117.58,-117.32,-117.32,-116.78
660,43.155,43.065,43.155,43.065,-118.04,-117.32,-117.22,-117.22
661,38.475,38.385,38.295,38.295,-120.19,-120.19,-119.65,-119.57
662,39.015,39.015,39.015,38.745,-119.11,-119.03,-118.93,-118.93
663,34.785,34.785,34.245,34.245,-118.13,-118.04,-117.86,-117.76
664,36.135,36.135,36.135,36.045,-116.6,-116.14,-116.06,-115.96
665,40.275,40.995,40.995,40.365,-116.5,-116.24,-116.14,-115.96
666,37.665,37.575,37.665,37.575,-112.82,-112.82,-112.72,-112.72
667,47.025,47.025,47.025,47.025,-94.725,-94.635,-94.545,-94.455
668,45.045,45.315,45.225,45.315,-93.015,-92.925,-92.925,-92.835
669,42.615,42.615,42.615,42.615,-91.665,-91.305,-91.215,-91.125
670,41.535,41.535,41.625,41.535,-90.225,-90.135,-90.045,-90.045
671,42.345,42.345,42.975,42.885,-92.205,-92.115,-92.025,-92.025
672,42.435,42.345,42.885,42.705,-94.545,-94.545,-94.005,-94.005
673,41.625,41.805,41.805,41.445,-94.275,-93.735,-93.645,-93.465
674,40.275,40.185,40.365,40.545,-91.485,-91.485,-91.395,-91.305
675,40.725,40.725,40.725,40.725,-87.165,-87.075,-86.985,-86.895
676,40.725,40.725,41.265,41.355,-87.075,-86.985,-86.805,-86.715
677,40.725,40.545,40.725,40.545,-87.885,-87.885,-87.795,-87.795
678,40.095,40.005,40.095,40.005,-90.405,-90.405,-90.315,-90.315
679,41.445,40.995,41.445,41.445,-89.685,-89.685,-89.325,-89.235
680,45.315,45.045,44.955,44.865,-95.805,-95.265,-95.265,-95.265
681,42.705,42.615,42.705,42.615,-87.975,-87.975,-87.885,-87.885
682,41.985,41.895,41.985,41.895,-90.225,-90.225,-90.135,-90.135
683,48.285,48.195,48.285,48.195,-104.81,-104.81,-104.71,-104.71
684,45.945,45.855,46.215,46.215,-107.78,-107.78,-107.42,-107.32
685,47.925,47.835,47.925,47.835,-106.69,-106.69,-106.61,-106.61
686,48.375,48.375,48.285,48.105,-108.58,-108.5,-108.5,-107.86
687,48.285,48.195,48.285,48.195,-109.75,-109.75,-109.67,-109.67
688,49.005,49.005,49.005,48.915,-108.94,-108.86,-108.76,-108.76
689,48.285,48.285,48.285,48.285,-110.47,-110.39,-110.29,-110.21
690,47.655,47.655,47.565,47.565,-111.46,-111.38,-111.38,-111.29
691,47.655,47.565,47.475,47.655,-110.47,-110.47,-110.47,-110.39
692,47.115,47.115,47.025,46.935,-106.07,-105.97,-105.97,-105.97
693,48.465,48.375,48.015,47.925,-104.54,-104.54,-104,-104
694,47.835,47.745,47.835,47.745,-106.61,-106.61,-106.51,-106.51
695,47.655,47.565,47.655,47.565,-110.57,-110.57,-110.47,-110.47
696,48.015,48.015,48.015,47.925,-103.9,-103.82,-103.72,-103.72
697,45.675,45.765,45.675,45.765,-108.86,-108.76,-108.76,-108.68
698,44.055,44.865,44.865,44.865,-102.19,-101.65,-101.57,-101.47
699,44.145,44.055,44.145,44.145,-101.93,-101.93,-101.83,-101.75
700,43.425,43.065,43.335,43.065,-97.875,-97.875,-97.785,-97.785
701,44.325,44.055,44.055,43.965,-98.415,-98.325,-98.235,-98.235
702,45.135,45.315,45.225,45.135,-98.415,-98.325,-98.325,-98.325
703,47.205,47.205,47.205,47.025,-98.775,-98.685,-98.595,-98.415
704,42.525,42.525,43.065,43.065,-98.595,-98.505,-97.875,-97.785
705,41.175,41.175,41.355,41.355,-96.075,-95.985,-95.535,-95.445
706,46.665,46.575,46.575,46.485,-100.85,-100.75,-100.67,-100.67
707,42.435,42.345,42.435,42.345,-107.14,-107.14,-107.06,-107.06
708,41.265,41.175,40.995,41.265,-101.93,-101.93,-101.93,-101.65
709,42.075,42.075,41.805,41.805,-104.08,-104,-103.82,-103.72
710,42.525,42.435,42.525,42.435,-105.07,-105.07,-104.99,-104.99
711,42.255,41.715,41.715,41.715,-106.88,-106.79,-106.69,-106.61
712,39.735,40.185,40.095,40.095,-95.445,-95.265,-95.265,-95.175
713,40.095,40.095,40.005,40.095,-96.975,-96.885,-96.885,-96.795
714,40.455,40.455,40.545,40.545,-98.415,-98.325,-97.965,-97.875
715,39.015,39.015,39.015,38.925,-97.155,-97.065,-96.975,-96.975
